trade_id,entry_time,exit_time,side,strategy_name,entry_order_type,exit_order_type,entry_price,effective_entry_price,exit_price,effective_exit_price,size_units,position_notional,gross_pnl,entry_fee,exit_fee,total_fees,entry_slippage_cost,exit_slippage_cost,total_slippage_cost,funding,net_pnl,return_pct,exit_reason,duration_bars,maker_fill_status
326,1705808880.0,1705812480.0,sell,CVD Divergence Reversal,taker,taker,65061.83056719919,65029.29965191559,65026.29536544624,65058.80851312896,0.015377683680321516,1000.0,0.546449092073291,0.5,0.5002268889667529,1.000226888966753,0.5002501250625069,0.4999769005164893,1.0002270255789962,0.0,-1.4540048224724582,-0.0014540048224724583,Time Exit,60,EXECUTION_MODELED_TAKER
327,1705826940.0,1705830120.0,sell,CVD Divergence Reversal,taker,taker,65063.84605954724,65031.314136517474,64738.52682924951,64770.89609266413,0.01537720732354789,1000.0,5.002501250625265,0.5,0.49799774887443715,0.9979977488744372,0.5002501250624481,0.49774887443716,0.9979989994996081,0.0,3.00650450225122,0.00300650450225122,Take Profit Hit,53,EXECUTION_MODELED_TAKER
328,1705836360.0,1705836480.0,buy,CVD Divergence Reversal,taker,taker,65031.89051161629,65064.4064568721,64869.31078533726,64836.87612994459,0.01536938634279019,1000.0,-2.4987506246875917,0.5,0.4982514992503749,0.9982514992503748,0.49975012493751836,0.4985007496251497,0.998250874562668,0.0,-4.495252998500635,-0.0044952529985006345,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
329,1705844700.0,1705845000.0,buy,CVD Divergence Reversal,taker,taker,65017.995070592784,65050.50406812807,64855.45008291631,64823.022357874856,0.015372671039607773,1000.0,-2.498750624687565,0.5,0.498251499250375,0.998251499250375,0.49975012493742355,0.49850074962510066,0.9982508745625243,0.0,-4.495252998500464,-0.0044952529985004645,Stop Loss Hit (stop-first conservative),5,EXECUTION_MODELED_TAKER
330,1705845180.0,1705845180.0,sell,CVD Divergence Reversal,taker,taker,64886.94682912033,64854.503355705776,65049.16419619313,65081.68877829122,0.01541912971741263,1000.0,-2.5012506253126543,0.5,0.5017515007503751,1.001751500750375,0.500250125062441,0.5015007503751272,1.0017508754375681,0.0,-4.504753001500598,-0.004504753001500598,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
331,1705847340.0,1705847340.0,buy,CVD Divergence Reversal,taker,taker,65038.550632844715,65071.06990816113,64875.95425626261,64843.51627913448,0.01536781247659463,1000.0,-2.4987506246875837,0.5,0.49825149925037493,0.9982514992503749,0.49975012493742726,0.4985007496251832,0.9982508745626104,0.0,-4.495252998500569,-0.0044952529985005695,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
332,1705850100.0,1705850220.0,buy,CVD Divergence Reversal,taker,taker,65014.32991949234,65046.83708445208,64851.794094693614,64819.36819764627,0.015373537666430617,1000.0,-2.498750624687554,0.5,0.4982514992503749,0.9982514992503748,0.4997501249375108,0.49850074962516955,0.9982508745626804,0.0,-4.495252998500609,-0.004495252998500609,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
333,1705852500.0,1705852560.0,sell,CVD Divergence Reversal,taker,taker,64908.314607465276,64875.86045016155,65070.585393983936,65103.12068668092,0.015414053749132354,1000.0,-2.5012506253126117,0.5,0.5017515007503751,1.001751500750375,0.500250125062455,0.5015007503751,1.001750875437555,0.0,-4.504753001500542,-0.004504753001500542,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
334,1705865400.0,1705865640.0,buy,CVD Divergence Reversal,taker,taker,65056.1451516992,65088.67322427505,64893.504788819955,64861.05803642555,0.015363656231773465,1000.0,-2.4987506246876383,0.5,0.4982514992503749,0.9982514992503748,0.49975012493752763,0.49850074962509605,0.9982508745626237,0.0,-4.495252998500637,-0.004495252998500636,Stop Loss Hit (stop-first conservative),4,EXECUTION_MODELED_TAKER
335,1705868280.0,1705868760.0,buy,CVD Divergence Reversal,taker,taker,65002.82415824147,65035.32557032059,64840.31709784587,64807.89693929695,0.015376258844414218,1000.0,-2.4987506246875593,0.5,0.49825149925037493,0.9982514992503749,0.4997501249374671,0.4985007496251559,0.9982508745626231,0.0,-4.495252998500558,-0.004495252998500557,Stop Loss Hit (stop-first conservative),8,EXECUTION_MODELED_TAKER
336,1705871460.0,1705871700.0,buy,CVD Divergence Reversal,taker,taker,65034.84693056343,65067.36435402871,64872.259813237026,64839.82368333041,0.015368687665894123,1000.0,-2.4987506246875584,0.5,0.4982514992503749,0.9982514992503748,0.4997501249375117,0.4985007496251327,0.9982508745626444,0.0,-4.495252998500577,-0.004495252998500577,Stop Loss Hit (stop-first conservative),4,EXECUTION_MODELED_TAKER
337,1705874580.0,1705875180.0,sell,CVD Divergence Reversal,taker,taker,64905.15841454838,64872.70583534111,65067.421310584745,65099.955021240035,0.015414803300145741,1000.0,-2.501250625312571,0.5,0.5017515007503751,1.001751500750375,0.5002501250624245,0.5015007503751607,1.0017508754375852,0.0,-4.504753001500531,-0.004504753001500531,Stop Loss Hit (stop-first conservative),10,EXECUTION_MODELED_TAKER
338,1705881360.0,1705881360.0,buy,CVD Divergence Reversal,taker,taker,65084.07963340802,65116.62167322472,64921.36943432451,64888.90874960735,0.015357062057339343,1000.0,-2.4987506246875704,0.5,0.49825149925037493,0.9982514992503749,0.4997501249374247,0.4985007496251513,0.998250874562576,0.0,-4.495252998500521,-0.004495252998500521,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
339,1705882500.0,1705886100.0,buy,CVD Divergence Reversal,taker,taker,65025.89320459693,65058.40615119922,65088.54249148116,65055.99822023542,0.015370803853939281,1000.0,0.9629699002867074,0.5,0.49998149408273085,0.9999814940827308,0.4997501249374285,0.5002316098876202,0.9999817348250486,0.0,-1.036993328621072,-0.001036993328621072,Time Exit,60,EXECUTION_MODELED_TAKER
340,1705889880.0,1705889880.0,sell,CVD Divergence Reversal,taker,taker,64945.12318890176,64912.65062730731,65107.485996874006,65140.03973987244,0.015405317612763177,1000.0,-2.5012506253125504,0.5,0.5017515007503751,1.001751500750375,0.5002501250624877,0.501500750375117,1.0017508754376045,0.0,-4.50475300150053,-0.00450475300150053,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
341,1705902240.0,1705902480.0,buy,CVD Divergence Reversal,taker,taker,65029.28038896994,65061.79502916442,64866.70718799752,64834.273834403524,0.015370003233875468,1000.0,-2.4987506246876334,0.5,0.4982514992503749,0.9982514992503748,0.49975012493745957,0.49850074962512936,0.9982508745625889,0.0,-4.495252998500598,-0.004495252998500597,Stop Loss Hit (stop-first conservative),4,EXECUTION_MODELED_TAKER
342,1705903860.0,1705903980.0,buy,CVD Divergence Reversal,taker,taker,65103.9824757851,65136.53446702299,64941.22251959564,64908.75190833585,0.015352367272567674,1000.0,-2.4987506246876197,0.5,0.49825149925037493,0.9982514992503749,0.4997501249374569,0.4985007496251035,0.9982508745625605,0.0,-4.495252998500555,-0.004495252998500555,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
343,1705908000.0,1705911600.0,sell,CVD Divergence Reversal,taker,taker,65014.23577635759,64981.728658469416,65033.13906422635,65065.65563375846,0.01538894117846255,1000.0,-0.29090158509185565,0.5,0.5006457736430047,1.0006457736430048,0.5002501250625061,0.5003955758550598,1.0006457009175658,0.0,-2.2921930596524263,-0.0022921930596524263,Time Exit,60,EXECUTION_MODELED_TAKER
344,1705912860.0,1705912860.0,sell,CVD Divergence Reversal,taker,taker,64923.75983297972,64891.29795306323,65086.069232562164,65118.61226717844,0.015410386778259757,1000.0,-2.5012506253125997,0.5,0.5017515007503751,1.001751500750375,0.50025012506252,0.5015007503751044,1.0017508754376245,0.0,-4.5047530015006,-0.004504753001500599,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
345,1705914780.0,1705915380.0,buy,CVD Divergence Reversal,taker,taker,65058.19420314935,65090.723300250924,64895.54871764148,64863.10094328267,0.015363172343118594,1000.0,-2.498750624687605,0.5,0.49825149925037493,0.9982514992503749,0.4997501249374763,0.4985007496250848,0.9982508745625611,0.0,-4.495252998500542,-0.004495252998500542,Stop Loss Hit (stop-first conservative),10,EXECUTION_MODELED_TAKER
346,1705923120.0,1705923420.0,sell,CVD Divergence Reversal,taker,taker,64933.99767244218,64901.530673605965,65096.33266662328,65128.88083295659,0.015407957094711145,1000.0,-2.501250625312618,0.5,0.5017515007503751,1.001751500750375,0.5002501250624338,0.5015007503750827,1.0017508754375166,0.0,-4.504753001500509,-0.004504753001500509,Stop Loss Hit (stop-first conservative),5,EXECUTION_MODELED_TAKER
347,1705927140.0,1705927140.0,buy,CVD Divergence Reversal,taker,taker,65150.266709385374,65182.84184274006,64987.39104261191,64954.897347090606,0.015341460601128702,1000.0,-2.4987506246876547,0.5,0.4982514992503749,0.9982514992503748,0.4997501249374416,0.4985007496251759,0.9982508745626175,0.0,-4.495252998500647,-0.0044952529985006475,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
348,1705949160.0,1705949220.0,sell,CVD Divergence Reversal,taker,taker,64962.1806703133,64929.69957997814,65124.58612198908,65157.14841505007,0.015401272552758924,1000.0,-2.501250625312643,0.5,0.5017515007503752,1.0017515007503752,0.5002501250624838,0.501500750375114,1.0017508754375979,0.0,-4.504753001500616,-0.004504753001500616,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
349,1705956000.0,1705956240.0,sell,CVD Divergence Reversal,taker,taker,64966.50360293468,64934.020351133215,65128.91986194201,65161.48432187298,0.0154002477375105,1000.0,-2.5012506253125837,0.5,0.5017515007503751,1.001751500750375,0.5002501250625166,0.5015007503751279,1.0017508754376445,0.0,-4.504753001500603,-0.004504753001500603,Stop Loss Hit (stop-first conservative),4,EXECUTION_MODELED_TAKER
350,1705957200.0,1705957920.0,buy,CVD Divergence Reversal,taker,taker,65018.59439579899,65051.10369299688,64856.047909809495,64823.61988585459,0.01537252933815565,1000.0,-2.4987506246875846,0.5,0.4982514992503749,0.9982514992503748,0.4997501249374721,0.4985007496251813,0.9982508745626535,0.0,-4.495252998500613,-0.004495252998500613,Stop Loss Hit (stop-first conservative),12,EXECUTION_MODELED_TAKER
351,1705957980.0,1705958100.0,sell,CVD Divergence Reversal,taker,taker,64880.47696741206,64848.03672892836,65042.67815983059,65075.1994989105,0.015420667308404502,1000.0,-2.501250625312624,0.5,0.5017515007503751,1.001751500750375,0.5002501250624575,0.5015007503751188,1.0017508754375761,0.0,-4.504753001500575,-0.004504753001500575,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
352,1705959720.0,1705963320.0,sell,CVD Divergence Reversal,taker,taker,65031.09159207966,64998.576046283626,65009.93398400201,65042.43895099401,0.015384952422464281,1000.0,0.32550879364779683,0.5,0.5003374143510402,1.0003374143510402,0.5002501250624637,0.5000873706656489,1.0003374957281126,0.0,-1.675166116431356,-0.001675166116431356,Time Exit,60,EXECUTION_MODELED_TAKER
353,1705964520.0,1705968120.0,buy,CVD Divergence Reversal,taker,taker,64996.30692536603,65028.80507882871,64986.839445436206,64954.346025713494,0.015377800634469415,1000.0,-0.14558901887165443,0.5,0.4994274917628815,0.9994274917628815,0.4997501249374634,0.49967733042800366,0.9994274553654671,0.0,-2.144443966000003,-0.002144443966000003,Time Exit,60,EXECUTION_MODELED_TAKER
354,1705970640.0,1705970820.0,sell,CVD Divergence Reversal,taker,taker,64957.52886892198,64925.05010448753,65119.92269109428,65152.48265243982,0.01540237548358675,1000.0,-2.501250625312582,0.5,0.5017515007503751,1.001751500750375,0.5002501250624267,0.501500750375101,1.0017508754375277,0.0,-4.504753001500484,-0.004504753001500484,Stop Loss Hit (stop-first conservative),3,EXECUTION_MODELED_TAKER
355,1705974660.0,1705978260.0,buy,CVD Divergence Reversal,taker,taker,64988.442745468456,65020.93696684119,64978.21637537217,64945.727267184484,0.015379661485191628,1000.0,-0.15727811030317596,0.5,0.49942165013943846,0.9994216501394384,0.4997501249375214,0.4996714858823615,0.9994216108198829,0.0,-2.1561213712624974,-0.0021561213712624973,Time Exit,60,EXECUTION_MODELED_TAKER
356,1705984380.0,1705986300.0,sell,CVD Divergence Reversal,taker,taker,65021.00658779306,64988.496084499166,65183.55910426254,65216.15088381467,0.015387338686831323,1000.0,-2.5012506253125735,0.5,0.5017515007503751,1.001751500750375,0.5002501250625147,0.5015007503751818,1.0017508754376965,0.0,-4.504753001500645,-0.004504753001500645,Stop Loss Hit (stop-first conservative),32,EXECUTION_MODELED_TAKER
357,1705988580.0,1705989780.0,buy,CVD Divergence Reversal,taker,taker,64992.92478991528,65025.42125231024,64830.4424779405,64798.027256701534,0.015378600872416059,1000.0,-2.498750624687555,0.5,0.4982514992503749,0.9982514992503748,0.499750124937511,0.4985007496251406,0.9982508745626516,0.0,-4.495252998500581,-0.004495252998500581,Stop Loss Hit (stop-first conservative),20,EXECUTION_MODELED_TAKER
358,1705999920.0,1706000220.0,sell,CVD Divergence Reversal,taker,taker,64987.01100656477,64954.51750106149,65149.47853408118,65182.05327334822,0.015395388011059554,1000.0,-2.5012506253126543,0.5,0.5017515007503752,1.0017515007503752,0.5002501250624413,0.5015007503751514,1.0017508754375926,0.0,-4.504753001500623,-0.004504753001500623,Stop Loss Hit (stop-first conservative),5,EXECUTION_MODELED_TAKER
359,1706005980.0,1706008500.0,sell,CVD Divergence Reversal,taker,taker,65000.69615590423,64968.19580782628,65163.19789629399,65195.77949524213,0.0153921466890964,1000.0,-2.501250625312619,0.5,0.5017515007503751,1.001751500750375,0.5002501250624791,0.5015007503751048,1.001750875437584,0.0,-4.504753001500578,-0.0045047530015005785,Stop Loss Hit (stop-first conservative),42,EXECUTION_MODELED_TAKER
360,1706013420.0,1706013480.0,sell,CVD Divergence Reversal,taker,taker,65015.56344732481,64983.05566560115,65178.10235594311,65210.69140712108,0.015388626923700528,1000.0,-2.5012506253125615,0.5,0.501751500750375,1.001751500750375,0.5002501250624899,0.5015007503750912,1.001750875437581,0.0,-4.504753001500518,-0.004504753001500518,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
361,1706021700.0,1706025300.0,sell,CVD Divergence Reversal,taker,taker,65016.962942032755,64984.45446056174,64930.12627314365,64962.59133628022,0.015388295682421825,1000.0,1.336268336942089,0.5,0.49983178188950717,0.9998317818895072,0.5002501250624871,0.49958199089396643,0.9998321159564536,0.0,-0.6633955609038719,-0.0006633955609038719,Time Exit,60,EXECUTION_MODELED_TAKER
362,1706027940.0,1706028900.0,sell,CVD Divergence Reversal,taker,taker,64965.963626109566,64933.48064429651,65128.37853517484,65160.94272444242,0.015400375739565961,1000.0,-2.501250625312623,0.5,0.5017515007503751,1.001751500750375,0.5002501250625022,0.5015007503751484,1.0017508754376507,0.0,-4.504753001500649,-0.00450475300150065,Stop Loss Hit (stop-first conservative),16,EXECUTION_MODELED_TAKER
363,1706032380.0,1706033160.0,sell,CVD Divergence Reversal,taker,taker,64938.799418534116,64906.330018824854,65101.14641708045,65133.69699028898,0.015406817789728196,1000.0,-2.501250625312586,0.5,0.5017515007503751,1.001751500750375,0.5002501250624499,0.5015007503751326,1.0017508754375826,0.0,-4.504753001500544,-0.004504753001500544,Stop Loss Hit (stop-first conservative),13,EXECUTION_MODELED_TAKER
364,1706044200.0,1706044860.0,buy,CVD Divergence Reversal,taker,taker,65025.14750543634,65057.66007918905,64862.58463667275,64830.15334435442,0.015370980124135831,1000.0,-2.498750624687656,0.5,0.49825149925037493,0.9982514992503749,0.4997501249374417,0.4985007496251132,0.9982508745625549,0.0,-4.495252998500586,-0.004495252998500586,Stop Loss Hit (stop-first conservative),11,EXECUTION_MODELED_TAKER
365,1706047500.0,1706051100.0,buy,CVD Divergence Reversal,taker,taker,64981.281435765064,65013.77207648294,64951.97447525333,64919.498488015706,0.015381356412047414,1000.0,-0.4507808049847857,0.5,0.49927497216777145,0.9992749721677714,0.4997501249374724,0.49952473453498997,0.9992748594724623,0.0,-2.449330636625019,-0.002449330636625019,Time Exit,60,EXECUTION_MODELED_TAKER
366,1706054700.0,1706056200.0,sell,CVD Divergence Reversal,taker,taker,64997.054885763435,64964.55635832056,65159.54752297784,65192.12729673932,0.015393008989153538,1000.0,-2.50125062531258,0.5,0.5017515007503751,1.001751500750375,0.5002501250624488,0.5015007503751245,1.0017508754375735,0.0,-4.504753001500529,-0.004504753001500528,Stop Loss Hit (stop-first conservative),25,EXECUTION_MODELED_TAKER
367,1706057040.0,1706057040.0,buy,CVD Divergence Reversal,taker,taker,65063.37032100873,65095.902006169235,64900.711895206216,64868.261539258616,0.01536195012560435,1000.0,-2.4987506246875935,0.5,0.4982514992503749,0.9982514992503748,0.4997501249374963,0.4985007496251358,0.9982508745626322,0.0,-4.4952529985006,-0.0044952529985006,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
368,1706064540.0,1706064600.0,buy,CVD Divergence Reversal,taker,taker,65025.863675323686,65058.37660716134,64863.29901613538,64830.86736662732,0.01537081083406444,1000.0,-2.498750624687593,0.5,0.49825149925037493,0.9982514992503749,0.4997501249374515,0.4985007496251286,0.9982508745625801,0.0,-4.495252998500548,-0.004495252998500548,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
369,1706070420.0,1706073900.0,buy,CVD Divergence Reversal,taker,taker,64994.616256700734,65027.11356482908,64832.12971605899,64799.71365120096,0.015378200648611682,1000.0,-2.498750624687548,0.5,0.49825149925037493,0.9982514992503749,0.4997501249374649,0.4985007496251819,0.9982508745626468,0.0,-4.49525299850057,-0.00449525299850057,Stop Loss Hit (stop-first conservative),58,EXECUTION_MODELED_TAKER
370,1706076000.0,1706076000.0,sell,CVD Divergence Reversal,taker,taker,64945.30669948634,64912.8340461366,65107.66996623505,65140.22380121816,0.015405274083230645,1000.0,-2.5012506253125797,0.5,0.5017515007503751,1.001751500750375,0.5002501250624487,0.5015007503750917,1.0017508754375404,0.0,-4.504753001500495,-0.004504753001500495,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
371,1706079120.0,1706079240.0,buy,CVD Divergence Reversal,taker,taker,65110.868817501556,65143.424251910306,64948.091645457804,64915.61759963508,0.015350743555220394,1000.0,-2.4987506246876308,0.5,0.4982514992503749,0.9982514992503748,0.49975012493752613,0.4985007496251167,0.9982508745626428,0.0,-4.495252998500648,-0.004495252998500648,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
372,1706083920.0,1706085360.0,buy,CVD Divergence Reversal,taker,taker,64959.764356716776,64992.24423889513,64797.364945824986,64764.96626335208,0.015386451286775876,1000.0,-2.498750624687634,0.5,0.4982514992503749,0.9982514992503748,0.49975012493748194,0.4985007496251066,0.9982508745625885,0.0,-4.495252998500597,-0.004495252998500596,Stop Loss Hit (stop-first conservative),24,EXECUTION_MODELED_TAKER
373,1706085420.0,1706085900.0,buy,CVD Divergence Reversal,taker,taker,65035.69321397625,65068.211060583235,64873.10398094131,64840.667428950845,0.01536848767932051,1000.0,-2.4987506246876148,0.5,0.4982514992503749,0.9982514992503748,0.4997501249374782,0.49850074962514207,0.9982508745626203,0.0,-4.49525299850061,-0.00449525299850061,Stop Loss Hit (stop-first conservative),8,EXECUTION_MODELED_TAKER
374,1706101440.0,1706101560.0,buy,CVD Divergence Reversal,taker,taker,65061.399406615936,65093.93010631924,64898.7459080994,64866.29653514535,0.015362415487383842,1000.0,-2.498750624687574,0.5,0.49825149925037493,0.9982514992503749,0.49975012493747006,0.49850074962516383,0.998250874562634,0.0,-4.4952529985005825,-0.0044952529985005825,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
375,1706127780.0,1706129040.0,sell,CVD Divergence Reversal,taker,taker,65025.07902362999,64992.56648411818,65187.64172118906,65220.235542049646,0.015386374997890931,1000.0,-2.501250625312599,0.5,0.501751500750375,1.001751500750375,0.5002501250624302,0.5015007503750807,1.0017508754375108,0.0,-4.504753001500484,-0.004504753001500484,Stop Loss Hit (stop-first conservative),21,EXECUTION_MODELED_TAKER
376,1706130540.0,1706133300.0,sell,CVD Divergence Reversal,taker,taker,65050.387100889304,65017.86190733886,65213.01306864152,65245.619575175835,0.015380388875677954,1000.0,-2.5012506253125686,0.5,0.5017515007503751,1.001751500750375,0.5002501250624913,0.5015007503750785,1.00175087543757,0.0,-4.5047530015005135,-0.0045047530015005135,Stop Loss Hit (stop-first conservative),46,EXECUTION_MODELED_TAKER
377,1706135100.0,1706135100.0,sell,CVD Divergence Reversal,taker,taker,64904.54701692452,64872.09474341606,65066.80838446683,65099.34178865906,0.015414948506830683,1000.0,-2.501250625312565,0.5,0.5017515007503752,1.0017515007503752,0.500250125062513,0.501500750375172,1.001750875437685,0.0,-4.5047530015006245,-0.0045047530015006245,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
378,1706146080.0,1706149680.0,buy,CVD Divergence Reversal,taker,taker,64941.695738461734,64974.16658633096,64974.52730375961,64942.040040107735,0.015390732233114577,1000.0,0.5053018302936587,0.5,0.4997527744647518,0.9997527744647519,0.4997501249374628,0.5000027758526439,0.9997529007901067,0.0,-1.4942038449611998,-0.0014942038449612,Time Exit,60,EXECUTION_MODELED_TAKER
379,1706151060.0,1706151540.0,sell,CVD Divergence Reversal,taker,taker,64929.92659916813,64897.46163586855,65092.25141566605,65124.797541373875,0.015408923165760681,1000.0,-2.5012506253125877,0.5,0.501751500750375,1.001751500750375,0.5002501250624503,0.5015007503751061,1.0017508754375564,0.0,-4.504753001500519,-0.004504753001500519,Stop Loss Hit (stop-first conservative),8,EXECUTION_MODELED_TAKER
380,1706155980.0,1706155980.0,sell,CVD Divergence Reversal,taker,taker,64879.83717636892,64847.39725778074,65042.03676930984,65074.55778769449,0.015420819374211886,1000.0,-2.501250625312571,0.5,0.501751500750375,1.001751500750375,0.5002501250624244,0.5015007503751152,1.0017508754375397,0.0,-4.504753001500486,-0.004504753001500486,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
381,1706157720.0,1706157780.0,sell,CVD Divergence Reversal,taker,taker,64860.96658698583,64828.53610369234,65023.11900345329,65055.63056295501,0.01542530589307946,1000.0,-2.5012506253126303,0.5,0.501751500750375,1.001751500750375,0.5002501250624363,0.5015007503750789,1.0017508754375153,0.0,-4.504753001500521,-0.00450475300150052,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
382,1706160900.0,1706161200.0,buy,CVD Divergence Reversal,taker,taker,65009.67316821357,65042.17800479768,64847.14898529304,64814.7254108004,0.015374638898565749,1000.0,-2.498750624687647,0.5,0.4982514992503749,0.9982514992503748,0.49975012493752946,0.49850074962510116,0.9982508745626306,0.0,-4.495252998500653,-0.004495252998500653,Stop Loss Hit (stop-first conservative),5,EXECUTION_MODELED_TAKER
383,1706174820.0,1706175000.0,buy,CVD Divergence Reversal,taker,taker,65059.67459400694,65092.20443130394,64897.02540752193,64864.57689481817,0.015362822764058719,1000.0,-2.49875062468755,0.5,0.49825149925037493,0.9982514992503749,0.4997501249374653,0.4985007496250976,0.9982508745625629,0.0,-4.495252998500488,-0.004495252998500488,Stop Loss Hit (stop-first conservative),3,EXECUTION_MODELED_TAKER
384,1706193900.0,1706193900.0,buy,CVD Divergence Reversal,taker,taker,65031.03209424838,65063.5476102955,64868.45451401277,64836.02028675577,0.015369589220520192,1000.0,-2.4987506246875606,0.5,0.49825149925037493,0.9982514992503749,0.4997501249374451,0.4985007496250785,0.9982508745625236,0.0,-4.495252998500459,-0.004495252998500459,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
385,1706203740.0,1706204520.0,sell,CVD Divergence Reversal,taker,taker,64910.306507309804,64877.851354056154,65072.582273578075,65105.11856471486,0.015413580738713538,1000.0,-2.501250625312597,0.5,0.501751500750375,1.001751500750375,0.500250125062452,0.5015007503751209,1.001750875437573,0.0,-4.504753001500545,-0.004504753001500545,Stop Loss Hit (stop-first conservative),13,EXECUTION_MODELED_TAKER
386,1706209200.0,1706210340.0,sell,CVD Divergence Reversal,taker,taker,64997.83673204399,64965.337813677965,65160.331323874096,65192.91148953603,0.015392823829655473,1000.0,-2.501250625312643,0.5,0.5017515007503752,1.0017515007503752,0.5002501250625286,0.5015007503751855,1.0017508754377142,0.0,-4.504753001500733,-0.004504753001500733,Stop Loss Hit (stop-first conservative),19,EXECUTION_MODELED_TAKER
387,1706211180.0,1706211180.0,buy,CVD Divergence Reversal,taker,taker,65060.83553250971,65093.36595027596,64898.183443678434,64865.7343519566,0.015362548631513201,1000.0,-2.498750624687643,0.5,0.4982514992503748,0.9982514992503748,0.4997501249375287,0.49850074962512925,0.9982508745626579,0.0,-4.495252998500677,-0.004495252998500677,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
388,1706211720.0,1706212140.0,sell,CVD Divergence Reversal,taker,taker,64943.9370195772,64911.46505106741,65106.29686212614,65138.850010557195,0.015405598983373368,1000.0,-2.501250625312609,0.5,0.5017515007503751,1.001751500750375,0.5002501250625218,0.5015007503750769,1.0017508754375988,0.0,-4.504753001500583,-0.004504753001500583,Stop Loss Hit (stop-first conservative),7,EXECUTION_MODELED_TAKER
389,1706213700.0,1706213700.0,buy,CVD Divergence Reversal,taker,taker,65114.195963791004,65146.7530617729,64951.41047388153,64918.93476864459,0.015349959176810984,1000.0,-2.4987506246876108,0.5,0.4982514992503748,0.9982514992503748,0.4997501249375222,0.4985007496251552,0.9982508745626775,0.0,-4.495252998500662,-0.004495252998500662,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
390,1706217120.0,1706220600.0,buy,CVD Divergence Reversal,taker,taker,64986.47127657953,65018.96451221781,64824.00509838808,64791.593095838885,0.01538012805190228,1000.0,-2.4987506246876343,0.5,0.4982514992503748,0.9982514992503748,0.49975012493745974,0.49850074962518465,0.9982508745626444,0.0,-4.4952529985006535,-0.004495252998500654,Stop Loss Hit (stop-first conservative),58,EXECUTION_MODELED_TAKER
391,1706220720.0,1706220720.0,buy,CVD Divergence Reversal,taker,taker,65109.53747779209,65142.09224653098,64946.76363409761,64914.29025228057,0.015351057442482639,1000.0,-2.4987506246876263,0.5,0.4982514992503749,0.9982514992503748,0.4997501249374359,0.4985007496250912,0.9982508745625271,0.0,-4.495252998500528,-0.004495252998500529,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
392,1706223420.0,1706224020.0,sell,CVD Divergence Reversal,taker,taker,64948.01232960173,64915.53832343693,65110.38236042573,65142.93755160594,0.01540463232419907,1000.0,-2.501250625312596,0.5,0.5017515007503751,1.001751500750375,0.5002501250624745,0.5015007503751494,1.0017508754376239,0.0,-4.504753001500595,-0.004504753001500595,Stop Loss Hit (stop-first conservative),10,EXECUTION_MODELED_TAKER
393,1706237760.0,1706241360.0,buy,CVD Divergence Reversal,taker,taker,64888.915638072416,64921.36009589145,64942.8588177688,64910.387388359915,0.015403250925780975,1000.0,0.8309003325978901,0.5,0.4999154923162783,0.9999154923162783,0.4997501249374434,0.5001655751038308,0.9999157000412742,0.0,-1.1689308597596624,-0.0011689308597596624,Time Exit,60,EXECUTION_MODELED_TAKER
394,1706244600.0,1706244780.0,buy,CVD Divergence Reversal,taker,taker,65017.24040326014,65049.749023461765,64854.697302251996,64822.26995360087,0.0153728494730906,1000.0,-2.49875062468757,0.5,0.49825149925037493,0.9982514992503749,0.4997501249374469,0.4985007496251396,0.9982508745625865,0.0,-4.495252998500532,-0.004495252998500532,Stop Loss Hit (stop-first conservative),3,EXECUTION_MODELED_TAKER
